,age,workclass,education-num,marital-status,occupation,capital-gains,capital-loss,hours-per-week,native-country,target
18342,62,8,9,2,14,0,0,40,38, <=50K
18343,20,3,9,4,6,0,0,40,38, <=50K
18344,26,3,9,2,2,0,0,40,38, <=50K
18345,23,3,9,4,13,0,0,40,38, <=50K
18346,43,6,9,0,12,0,0,40,38, <=50K
18347,29,6,10,4,10,0,0,36,38, <=50K
18348,34,3,6,5,7,0,0,36,38, <=50K
18349,24,3,10,4,11,0,0,35,38, <=50K
18350,44,1,14,2,9,0,0,35,38, >50K
18351,19,3,10,4,0,0,0,40,38, <=50K
18352,47,3,13,2,0,0,0,40,38, >50K
18353,40,3,10,0,7,0,0,48,38, <=50K
18354,45,3,9,6,11,0,0,45,38, <=50K
18355,43,3,9,5,5,0,0,45,38, <=50K
18356,22,8,5,4,14,0,0,30,38, <=50K
18357,50,3,16,0,9,10520,0,50,38, >50K
18358,72,8,10,3,14,0,0,3,38, <=50K
18359,29,3,13,4,9,0,0,40,38, <=50K
18360,47,3,13,4,3,0,0,50,38, <=50K
18361,24,3,9,4,11,0,0,35,7, <=50K
18362,22,8,10,4,14,0,0,15,38, <=50K
18363,21,3,9,4,0,0,0,40,38, <=50K
18364,30,5,9,2,3,0,1887,50,38, >50K
18365,37,3,10,6,7,2354,0,40,41, <=50K
18366,74,5,15,0,9,0,0,40,38, <=50K
18367,70,5,10,2,4,2653,0,70,38, <=50K
18368,27,3,11,2,2,0,0,40,38, <=50K
18369,32,1,13,0,0,0,0,46,38, <=50K
18370,30,3,7,2,5,0,0,50,38, <=50K
18371,29,1,11,0,10,0,0,56,38, <=50K
18372,18,3,7,4,5,0,1602,40,38, <=50K
18373,31,3,9,2,2,7298,0,40,38, >50K
18374,39,6,10,2,10,0,0,70,38, <=50K
18375,21,3,10,4,7,0,0,30,38, <=50K
18376,31,3,9,2,13,0,0,38,38, <=50K
18377,33,1,10,2,10,0,0,40,38, <=50K
18378,39,3,15,0,9,0,0,70,38, >50K
18379,29,3,9,2,2,0,0,40,38, <=50K
18380,34,3,10,2,12,0,1485,40,38, <=50K
18381,52,6,13,6,3,0,0,55,38, <=50K
18382,35,3,9,4,11,0,0,25,38, <=50K
18383,33,3,6,2,2,0,0,40,38, <=50K
18384,40,8,5,0,14,0,0,5,4, <=50K
18385,43,3,13,2,3,0,0,50,38, >50K
18386,66,8,2,4,14,0,0,30,38, <=50K
18387,51,1,13,2,3,0,0,40,38, >50K
18388,36,3,9,4,7,0,0,30,38, <=50K
18389,17,1,7,4,9,0,0,40,38, <=50K
18390,32,3,9,2,2,0,0,40,38, <=50K
18391,39,3,9,4,6,0,0,40,38, <=50K
18392,19,4,10,4,4,0,0,60,38, <=50K
18393,54,3,7,0,0,0,0,40,38, >50K
18394,45,3,13,0,9,0,0,50,38, >50K
18395,47,1,13,0,9,0,0,40,38, <=50K
18396,49,5,9,2,4,0,1672,98,38, <=50K
18397,32,3,9,0,0,0,0,40,38, <=50K
18398,28,4,9,2,2,0,0,50,38, <=50K
18399,39,4,13,2,11,0,0,40,38, <=50K
18400,27,4,9,4,11,0,0,50,38, <=50K
18401,42,1,14,2,9,0,0,38,38, >50K
18402,24,3,13,2,9,0,0,44,38, <=50K
18403,45,3,13,2,2,0,0,45,38, >50K
18404,19,3,9,4,7,0,0,30,38, <=50K
18405,46,3,6,2,13,0,0,40,38, >50K
18406,50,3,9,2,13,0,0,40,38, <=50K
18407,32,3,9,4,0,0,0,42,38, <=50K
18408,47,4,15,2,9,99999,0,50,38, >50K
18409,69,8,13,2,14,10605,0,10,38, >50K
18410,43,5,9,2,4,0,0,50,38, <=50K
18411,29,3,13,4,2,0,0,40,38, <=50K
18412,43,0,15,2,9,0,2415,55,41, >50K
18413,90,3,13,4,9,0,0,10,38, <=50K
18414,41,3,15,2,3,0,0,50,23, >50K
18415,24,3,1,4,4,0,0,36,25, <=50K
18416,24,3,10,4,4,0,0,50,38, <=50K
18417,24,3,10,4,7,0,0,53,38, <=50K
18418,35,3,9,2,0,0,1887,42,38, >50K
18419,30,3,13,4,0,0,0,40,38, <=50K
18420,46,3,13,5,3,0,0,40,38, <=50K
18421,19,1,10,4,0,0,1721,30,38, <=50K
18422,39,3,5,5,2,0,0,35,25, <=50K
18423,43,3,9,2,13,0,0,40,38, <=50K
18424,35,3,9,4,0,0,0,40,38, <=50K
18425,65,3,9,6,11,0,0,24,38, <=50K
18426,34,3,9,0,2,0,0,40,38, <=50K
18427,41,3,11,2,11,0,0,40,38, <=50K
18428,24,5,10,4,4,0,0,60,38, <=50K
18429,24,3,9,4,7,0,0,35,38, <=50K
18430,34,4,14,4,3,4787,0,45,9, >50K
18431,33,3,9,2,11,0,0,40,4, >50K
18432,37,3,9,4,6,0,0,38,32, <=50K
18433,39,5,9,2,13,0,0,60,38, >50K
18434,58,3,9,0,7,0,0,25,38, <=50K
18435,36,5,9,2,2,0,0,35,25, <=50K
18436,33,0,10,2,12,4064,0,40,38, <=50K
18437,42,1,14,2,9,0,0,55,38, <=50K
18438,31,3,10,4,10,0,0,40,41, <=50K
18439,57,3,9,5,2,0,0,40,38, <=50K
18440,67,0,9,2,12,0,0,40,38, >50K
18441,23,3,9,0,2,0,0,40,38, <=50K
18442,35,3,10,2,9,0,0,40,38, <=50K
18443,43,3,13,2,9,0,0,55,21, >50K
18444,39,5,10,2,4,0,0,60,38, <=50K
18445,36,3,9,4,2,0,0,40,38, <=50K
18446,29,1,12,0,7,0,0,13,38, <=50K
18447,25,3,9,4,5,0,0,40,38, <=50K
18448,54,3,6,5,13,0,0,45,38, >50K
18449,24,3,9,2,2,0,0,44,38, <=50K
18450,50,4,13,2,11,0,0,60,34, >50K
18451,70,3,6,2,6,0,0,50,38, <=50K
18452,61,3,13,0,11,4787,0,48,38, >50K
18453,51,0,13,2,3,0,1902,40,38, <=50K
18454,38,5,14,2,4,0,0,70,38, <=50K
18455,51,3,9,0,9,0,0,40,38, >50K
18456,28,3,9,4,7,0,0,40,38, <=50K
18457,66,5,15,2,9,0,0,25,38, >50K
18458,57,4,9,5,4,0,0,60,38, >50K
18459,44,4,13,2,11,0,0,50,41, >50K
18460,29,3,10,4,0,0,0,40,38, <=50K
18461,21,3,10,4,11,0,0,40,38, <=50K
18462,42,3,6,2,2,0,0,43,38, >50K
18463,74,3,15,2,9,99999,0,50,38, >50K
18464,50,3,10,0,11,0,0,40,38, <=50K
18465,65,3,9,0,7,0,0,14,38, <=50K
18466,64,8,9,0,14,0,0,38,38, <=50K
18467,44,3,7,5,7,0,0,30,38, <=50K
18468,34,3,11,2,9,4386,0,50,38, >50K
18469,17,3,6,4,7,0,0,10,38, <=50K
18470,17,8,6,4,14,0,0,40,38, <=50K
18471,43,3,10,2,13,0,0,60,38, <=50K
18472,32,3,12,0,0,0,0,40,38, <=50K
18473,54,3,13,2,11,3103,0,40,38, >50K
18474,20,3,10,4,0,0,0,20,38, <=50K
18475,23,3,10,4,9,0,0,10,38, <=50K
18476,34,3,9,2,7,0,0,45,38, <=50K
18477,30,3,10,4,11,0,0,20,38, <=50K
18478,32,3,4,2,6,0,0,40,38, <=50K
18479,40,3,13,2,9,0,0,60,20, >50K
18480,28,3,10,4,2,0,0,40,38, <=50K
18481,44,3,9,2,2,0,0,45,38, >50K
18482,29,1,11,2,12,0,0,35,26, >50K
18483,28,3,16,4,9,594,0,50,10, <=50K
18484,37,3,10,2,3,0,0,40,38, <=50K
18485,56,4,10,2,2,0,0,40,38, <=50K
18486,27,3,13,4,9,0,0,40,38, <=50K
18487,34,3,9,0,6,0,0,20,38, <=50K
18488,37,3,9,0,2,0,0,40,38, <=50K
18489,66,5,13,2,11,0,0,40,38, >50K
18490,19,3,9,4,9,0,0,30,38, <=50K
18491,60,3,11,0,9,0,0,40,38, <=50K
18492,54,5,10,2,13,2829,0,30,38, <=50K
18493,47,3,9,2,2,0,0,40,38, >50K
18494,47,3,10,0,9,0,0,48,38, >50K
18495,48,4,11,2,2,0,0,60,38, <=50K
18496,57,8,9,2,14,0,0,60,38, <=50K
18497,50,4,10,2,3,0,0,50,10, >50K
18498,62,3,5,6,7,0,0,25,38, <=50K
18499,45,3,10,2,7,0,0,40,38, <=50K
18500,55,1,9,2,5,0,0,40,38, <=50K
18501,62,3,9,6,11,0,0,32,38, <=50K
18502,25,3,6,2,6,0,0,40,12, <=50K
18503,49,3,7,0,3,0,0,38,38, <=50K
18504,32,6,10,4,10,3887,0,40,38, <=50K
18505,25,0,9,4,5,0,0,40,38, <=50K
18506,39,3,10,2,6,0,0,50,38, <=50K
18507,27,1,10,2,3,0,0,50,38, <=50K
18508,43,3,9,2,7,0,0,40,38, >50K
18509,30,3,9,0,7,0,0,40,34, <=50K
18510,21,3,10,4,11,0,0,20,38, <=50K
18511,33,3,15,2,3,0,0,40,38, >50K
18512,33,3,10,4,0,0,0,50,38, <=50K
18513,33,3,7,4,0,0,0,38,38, <=50K
18514,70,3,4,6,7,0,0,35,38, <=50K
18515,25,3,10,4,7,0,0,42,38, <=50K
18516,17,3,7,4,7,0,0,25,38, <=50K
18517,20,3,10,4,4,0,0,40,38, <=50K
18518,19,3,10,4,7,0,0,35,38, <=50K
18519,71,0,10,2,3,20051,0,40,38, >50K
18520,31,3,12,2,3,0,0,40,38, <=50K
18521,26,3,13,2,11,0,0,55,38, <=50K
18522,52,3,14,2,3,0,0,40,38, <=50K
18523,26,3,13,4,3,0,0,40,38, <=50K
18524,38,3,9,0,6,0,0,45,38, <=50K
18525,25,3,10,4,7,0,0,40,38, <=50K
18526,22,3,13,4,9,0,0,9,38, <=50K
18527,48,6,10,2,10,0,1902,40,38, >50K
18528,53,3,9,2,2,0,0,40,38, >50K
18529,30,5,12,0,2,0,0,50,38, <=50K
18530,44,3,10,2,2,0,0,60,38, >50K
18531,32,0,13,2,9,0,0,56,38, >50K
18532,59,5,7,2,2,0,0,20,38, <=50K
18533,49,3,10,0,5,0,0,40,38, <=50K
18534,65,8,9,2,14,3818,0,40,38, <=50K
18535,31,3,9,4,2,0,0,50,38, >50K
18536,53,3,3,2,2,5178,0,40,32, >50K
18537,44,3,5,4,6,0,0,40,38, <=50K
18538,36,3,13,2,9,0,0,55,23, >50K
18539,36,3,9,4,11,0,0,40,38, <=50K
18540,37,3,5,2,6,0,0,50,38, >50K
18541,63,8,13,2,14,7688,0,54,38, >50K
18542,67,4,9,2,9,20051,0,30,8, >50K
18543,29,3,13,4,11,0,0,40,38, <=50K
18544,52,3,9,0,11,0,0,40,38, <=50K
18545,37,3,9,2,2,0,1628,40,38, <=50K
18546,21,3,10,4,7,0,0,40,38, <=50K
18547,36,3,10,0,3,0,0,38,38, <=50K
18548,24,3,9,4,6,0,0,30,38, <=50K
18549,31,3,9,4,3,0,0,40,38, <=50K
18550,54,0,9,6,0,0,0,35,38, <=50K
18551,44,3,13,2,12,0,0,40,38, <=50K
18552,18,3,10,4,5,0,0,30,38, <=50K
18553,41,3,9,2,13,0,0,40,38, <=50K
18554,37,4,14,0,3,0,0,70,38, <=50K
18555,30,3,9,4,7,0,0,40,41, <=50K
18556,26,6,13,4,9,0,0,20,18, <=50K
18557,68,5,16,2,9,0,0,50,1, <=50K
18558,31,3,10,2,11,0,0,40,38, <=50K
18559,48,3,9,0,2,0,0,40,38, <=50K
18560,80,8,9,2,14,0,0,8,38, <=50K
18561,26,3,10,2,6,0,0,40,38, <=50K
18562,63,3,5,2,13,0,0,40,38, <=50K
18563,19,3,10,4,6,0,0,20,38, <=50K
18564,30,8,10,4,14,0,0,30,38, <=50K
18565,42,4,9,2,11,0,0,60,38, <=50K
18566,64,0,12,2,7,0,0,40,38, >50K
18567,32,3,13,4,13,0,0,40,38, <=50K
18568,50,3,9,2,2,0,0,47,38, <=50K
18569,73,3,9,2,4,0,0,40,29, <=50K
18570,32,3,13,4,9,0,0,40,38, <=50K
18571,53,3,10,2,13,7298,0,45,38, >50K
18572,58,3,13,0,11,0,0,40,38, <=50K
18573,37,1,10,2,2,5178,0,40,38, >50K
18574,24,3,10,4,2,0,0,15,38, <=50K
18575,53,3,13,2,3,0,0,50,38, >50K
18576,23,3,10,4,3,0,0,40,38, <=50K
18577,42,8,12,4,14,0,0,40,38, <=50K
18578,30,3,9,2,3,0,0,40,38, <=50K
18579,38,3,13,4,7,0,0,35,38, <=50K
18580,28,3,9,4,2,0,0,40,38, <=50K
18581,19,3,8,4,7,0,0,20,38, <=50K
18582,45,3,9,2,6,0,0,40,38, <=50K
18583,26,3,13,4,0,0,0,40,38, <=50K
18584,33,3,5,4,11,0,0,40,38, <=50K
18585,29,3,9,4,4,0,0,50,41, <=50K
18586,54,3,14,2,3,0,0,55,38, >50K
18587,23,3,10,4,3,0,0,50,38, <=50K
18588,43,4,9,2,11,0,0,55,38, >50K
18589,37,3,5,4,8,0,0,30,7, <=50K
18590,31,3,4,2,7,0,0,40,25, <=50K
18591,56,4,8,2,3,0,1651,40,38, <=50K
18592,25,3,7,4,2,0,0,40,38, <=50K
18593,17,3,7,4,7,0,0,25,38, <=50K
18594,37,3,9,6,0,0,0,68,38, <=50K
18595,60,3,11,2,12,0,0,40,38, <=50K
18596,59,0,13,3,3,0,0,40,38, <=50K
18597,59,0,9,2,2,0,0,40,38, >50K
18598,46,5,15,2,9,15024,0,40,38, >50K
18599,28,8,9,2,14,0,0,16,38, <=50K
18600,33,8,9,4,14,0,0,40,38, <=50K
18601,24,3,9,4,2,0,1408,50,38, <=50K
18602,29,3,9,2,7,4386,0,40,38, >50K
18603,33,5,11,0,7,0,0,99,38, <=50K
18604,29,8,9,2,14,0,0,40,5, <=50K
18605,23,6,10,4,10,0,0,40,38, <=50K
18606,20,3,10,4,0,0,0,25,26, <=50K
18607,60,3,9,6,7,0,0,44,38, <=50K
18608,44,3,6,4,11,0,0,35,5, <=50K
18609,18,3,9,4,13,1055,0,25,38, <=50K
18610,52,0,8,4,7,0,0,40,38, <=50K
18611,31,3,9,0,2,0,0,45,38, <=50K
18612,30,3,13,6,9,0,0,55,38, >50K
18613,33,3,9,2,5,3781,0,40,38, <=50K
18614,20,3,10,4,7,0,0,32,38, <=50K
18615,27,8,13,2,14,0,0,35,41, >50K
18616,33,3,11,5,0,0,0,50,38, <=50K
18617,25,3,9,4,7,0,0,35,38, <=50K
18618,63,3,9,5,2,0,0,20,38, <=50K
18619,63,5,10,6,3,0,0,35,38, <=50K
18620,43,3,9,5,11,0,0,30,38, <=50K
18621,58,3,7,6,6,0,0,40,38, <=50K
18622,70,8,11,6,14,0,0,35,38, <=50K
18623,35,3,11,4,0,14344,0,40,38, >50K
18624,42,3,10,2,3,0,0,55,38, >50K
18625,20,1,10,4,10,0,0,25,38, <=50K
18626,35,3,9,0,2,0,0,40,38, <=50K
18627,62,3,5,2,3,0,0,40,38, <=50K
18628,41,3,9,0,2,1506,0,50,38, <=50K
18629,43,5,13,2,9,0,0,35,38, <=50K
18630,19,3,8,4,6,0,0,40,38, <=50K
18631,46,3,9,4,0,0,0,40,38, <=50K
18632,47,3,13,2,9,15024,0,50,38, >50K
18633,36,5,13,2,3,7298,0,40,38, >50K
18634,45,3,12,4,0,0,0,40,38, <=50K
18635,48,3,6,2,2,0,0,30,38, <=50K
18636,29,3,12,4,0,0,0,40,38, <=50K
18637,48,6,13,2,3,5178,0,40,38, >50K
18638,36,3,9,0,11,0,0,25,38, <=50K
18639,58,3,7,2,2,0,0,40,38, <=50K
18640,43,3,9,4,0,0,0,40,38, <=50K
18641,59,3,13,2,2,0,0,4,38, <=50K
18642,42,3,13,2,3,0,0,40,38, <=50K
18643,33,0,11,2,12,0,0,40,38, >50K
18644,23,0,10,4,1,0,0,40,38, <=50K
18645,21,3,10,4,5,0,0,25,38, <=50K
18646,48,3,3,0,6,0,0,40,5, <=50K
18647,32,1,9,2,2,0,0,40,38, <=50K
18648,31,3,10,2,0,0,0,50,38, >50K
18649,66,1,14,6,9,0,0,40,38, <=50K
18650,23,1,13,4,0,0,0,32,38, <=50K
18651,52,3,10,2,0,0,0,35,38, >50K
18652,17,3,7,4,5,0,0,15,38, <=50K
18653,35,3,10,2,11,0,0,43,38, >50K
18654,39,3,16,2,9,99999,0,55,38, >50K
18655,21,8,10,4,14,0,0,10,38, <=50K
18656,24,3,10,4,0,0,0,40,38, <=50K
18657,45,3,9,2,7,0,0,84,23, >50K
18658,25,3,9,4,2,0,2001,50,38, <=50K
18659,29,0,13,4,9,0,0,40,38, <=50K
18660,56,3,13,2,0,5178,0,44,38, >50K
18661,34,5,9,0,4,0,0,40,38, <=50K
18662,64,1,9,0,2,0,0,40,38, >50K
18663,27,3,9,2,0,0,0,39,38, <=50K
18664,47,3,9,0,6,4650,0,40,38, <=50K
18665,36,3,13,2,12,3103,0,42,38, >50K
18666,44,0,9,0,6,0,0,40,38, <=50K
18667,31,3,9,4,4,0,0,60,38, <=50K
18668,23,3,9,2,0,0,0,35,38, <=50K
18669,45,1,10,2,9,7688,0,50,38, >50K
18670,31,1,9,4,6,0,0,64,38, <=50K
18671,45,3,6,2,2,0,0,60,38, <=50K
18672,42,3,9,4,0,0,0,35,41, <=50K
18673,33,3,12,2,9,0,0,40,38, >50K
18674,33,1,14,2,9,0,0,40,38, <=50K
18675,30,5,10,2,0,0,0,20,38, >50K
18676,25,3,10,4,6,0,0,42,38, <=50K
18677,33,3,14,4,3,0,0,32,41, <=50K
18678,70,5,14,2,3,0,2246,8,38, >50K
18679,22,3,5,4,13,0,0,40,38, <=50K
18680,30,3,13,2,11,0,0,40,38, >50K
18681,46,3,12,2,3,15024,0,50,38, >50K
18682,43,5,8,2,13,0,0,60,38, <=50K
18683,37,3,4,4,6,0,0,25,38, <=50K
18684,59,4,10,2,3,15024,0,60,38, >50K
18685,51,5,9,4,4,0,0,45,38, <=50K
18686,47,3,13,2,3,2885,0,65,23, <=50K
18687,36,3,10,2,3,0,0,60,38, <=50K
18688,73,1,3,2,9,0,0,6,38, <=50K
18689,32,1,14,4,9,0,0,40,38, <=50K
18690,34,3,9,2,11,0,0,50,38, <=50K
18691,51,1,9,2,13,0,0,40,38, <=50K
18692,20,3,9,4,6,0,0,45,38, <=50K
18693,57,3,10,2,7,0,0,40,25, <=50K
18694,19,3,10,4,7,0,0,20,38, <=50K
18695,45,3,8,2,11,7688,0,40,38, >50K
18696,55,3,6,2,2,0,0,40,38, <=50K
18697,60,3,10,2,2,0,0,40,38, <=50K
18698,19,3,9,4,4,0,0,40,38, <=50K
18699,35,3,9,2,12,0,0,40,38, <=50K
18700,20,3,9,4,6,0,0,30,38, <=50K
18701,34,1,13,4,9,0,0,15,38, <=50K
18702,26,3,15,2,9,0,1977,40,38, >50K
18703,73,0,10,6,12,3273,0,40,38, <=50K
18704,27,3,14,2,9,0,0,55,38, <=50K
18705,37,5,11,4,4,0,0,84,38, <=50K
18706,73,5,9,2,11,0,0,40,38, <=50K
18707,46,0,11,2,12,0,1848,40,38, >50K
18708,36,1,9,4,0,0,0,40,38, <=50K
18709,54,5,9,2,4,0,0,60,38, >50K
18710,49,3,7,2,7,0,0,50,38, <=50K
18711,68,1,9,2,4,0,0,40,38, <=50K
18712,34,3,13,4,3,0,1590,50,38, <=50K
18713,30,3,11,4,9,0,0,40,38, <=50K
18714,28,3,13,4,11,0,0,50,38, <=50K
18715,28,3,7,2,3,0,0,50,38, >50K
18716,25,1,10,2,7,0,0,40,38, <=50K
18717,26,3,10,4,6,0,0,40,29, <=50K
18718,40,3,10,2,12,0,0,55,38, >50K
18719,32,1,9,0,0,0,0,40,38, <=50K
18720,60,8,7,3,14,0,0,20,38, <=50K
18721,18,3,8,4,8,0,0,30,38, <=50K
18722,36,3,13,2,9,0,0,40,38, <=50K
18723,26,3,13,4,9,0,0,40,38, <=50K
18724,24,3,9,4,9,0,0,45,38, <=50K
18725,90,1,9,2,7,6767,0,40,38, <=50K
18726,20,3,10,4,0,0,0,40,25, <=50K
18727,27,3,13,5,12,0,0,50,38, <=50K
18728,58,1,13,0,9,0,0,50,38, <=50K
18729,37,3,14,2,3,0,1977,40,38, >50K
18730,65,8,9,6,14,2329,0,75,38, <=50K
18731,28,3,9,4,3,0,0,40,38, <=50K
18732,36,1,13,0,9,0,0,60,38, <=50K
18733,45,1,9,2,2,0,0,40,38, >50K
18734,23,3,9,4,11,0,0,48,38, <=50K
18735,69,1,9,2,3,0,0,35,38, <=50K
18736,58,5,9,2,3,0,0,40,38, <=50K
18737,22,3,9,4,0,0,0,20,38, <=50K
18738,58,5,13,2,4,0,0,35,38, <=50K
18739,53,0,10,2,10,0,0,60,38, >50K
18740,44,4,9,2,4,0,0,60,38, <=50K
18741,31,3,6,4,7,0,0,40,38, <=50K
18742,46,3,13,0,6,0,0,40,32, <=50K
18743,48,3,9,2,7,0,0,40,38, <=50K
18744,46,0,10,5,0,0,0,40,38, <=50K
18745,43,3,5,4,6,0,625,40,38, <=50K
18746,43,3,10,0,0,0,0,40,38, <=50K
18747,17,4,6,4,11,0,0,15,38, <=50K
18748,20,3,10,4,11,0,0,40,38, <=50K
18749,22,3,10,4,9,0,0,35,38, <=50K
18750,19,8,10,4,14,0,0,35,38, <=50K
18751,35,3,10,0,7,0,0,40,38, <=50K
18752,29,3,13,4,12,0,0,40,38, <=50K
18753,18,8,10,4,14,0,0,40,38, <=50K
18754,25,3,9,4,2,0,0,35,38, <=50K
18755,54,3,6,2,6,0,0,40,38, <=50K
18756,23,3,10,2,11,0,0,16,38, <=50K
18757,36,3,3,5,8,0,0,35,25, <=50K
18758,26,5,9,2,2,0,0,50,38, <=50K
18759,25,1,9,4,7,0,0,40,38, <=50K
18760,46,3,5,0,7,0,0,40,38, <=50K
18761,41,3,10,0,2,0,0,50,38, <=50K
18762,31,3,9,4,9,0,0,40,38, <=50K
18763,48,0,14,2,9,0,0,40,38, >50K
18764,52,4,14,0,3,0,0,50,38, <=50K
18765,22,0,9,4,5,0,0,43,38, <=50K
18766,18,3,9,4,2,0,0,25,38, <=50K
18767,46,3,10,4,0,0,0,40,38, <=50K
18768,34,1,10,4,10,0,0,40,38, <=50K
18769,30,0,9,2,1,0,0,48,38, <=50K
18770,31,3,7,4,7,0,0,40,38, <=50K
18771,21,3,9,2,2,0,0,40,38, <=50K
18772,41,5,9,0,11,3674,0,45,38, <=50K
18773,45,6,13,2,3,0,1977,60,38, >50K
18774,30,6,13,4,0,0,0,40,38, <=50K
18775,21,3,5,4,7,0,0,35,25, <=50K
18776,44,3,10,0,11,0,1408,46,38, <=50K
18777,54,3,7,0,2,0,0,50,38, >50K
18778,36,3,9,2,2,0,0,40,38, >50K
18779,50,3,13,4,3,0,0,50,38, >50K
18780,26,3,13,4,9,0,0,35,38, <=50K
18781,47,1,15,2,9,0,0,35,38, <=50K
18782,36,3,9,4,7,0,0,37,38, <=50K
18783,32,5,10,2,11,0,0,60,38, <=50K
18784,21,3,6,4,7,0,0,35,38, <=50K
18785,30,3,9,2,11,0,0,45,38, <=50K
18786,34,3,9,4,8,0,0,40,25, <=50K
18787,51,3,9,3,2,0,0,45,3, <=50K
18788,55,5,6,2,13,0,0,50,38, <=50K
18789,43,3,10,2,0,0,0,40,38, <=50K
18790,37,3,9,4,5,0,0,30,38, <=50K
18791,28,1,10,4,3,0,0,40,38, <=50K
18792,39,3,10,2,9,0,0,50,38, <=50K
18793,35,5,9,2,2,0,0,40,38, <=50K
18794,59,8,14,2,14,0,0,20,38, <=50K
18795,26,3,9,4,2,0,0,36,38, <=50K
18796,68,3,9,2,0,3818,0,40,38, <=50K
18797,46,3,15,0,9,0,2824,40,38, >50K
18798,21,3,9,4,7,0,0,37,38, <=50K
18799,23,3,10,4,11,0,0,20,38, <=50K
18800,17,3,6,2,11,0,0,30,38, <=50K
18801,23,1,9,4,7,0,0,40,38, <=50K
18802,34,3,9,6,0,0,0,15,38, <=50K
18803,33,3,12,4,9,0,0,40,38, <=50K
18804,31,3,12,5,13,0,0,45,38, <=50K
18805,31,8,13,2,14,4064,0,30,1, <=50K
18806,56,5,9,2,11,0,0,40,38, <=50K
18807,21,3,9,4,0,0,0,40,38, <=50K
18808,45,3,9,0,0,0,1590,40,23, <=50K
18809,41,4,13,2,3,7688,0,40,38, >50K
18810,26,3,6,0,5,0,0,30,38, <=50K
18811,41,3,7,6,7,0,0,40,38, <=50K
18812,46,4,14,2,3,0,0,55,38, >50K
18813,47,6,9,0,0,0,0,40,38, <=50K
18814,43,5,15,2,9,0,0,60,38, >50K
18815,35,3,9,2,11,0,0,45,38, <=50K
18816,44,5,9,0,11,0,0,50,38, <=50K
18817,58,4,13,2,3,7688,0,30,38, >50K
18818,25,3,12,0,12,0,1594,25,38, <=50K
18819,44,3,11,4,2,0,0,40,38, <=50K
18820,57,3,10,4,2,0,0,42,38, <=50K
18821,24,3,10,2,5,0,0,40,38, <=50K
18822,38,3,13,4,0,0,0,50,38, <=50K
18823,33,3,4,0,5,2176,0,35,38, <=50K
18824,25,3,10,4,9,0,0,40,38, <=50K
18825,33,3,9,2,6,0,0,84,38, >50K
18826,50,1,10,2,10,0,0,52,38, >50K
18827,35,3,9,2,11,5178,0,50,38, >50K
18828,36,3,13,0,0,0,0,55,38, >50K
18829,27,3,10,4,7,0,0,40,38, <=50K
18830,22,3,11,4,2,0,0,50,38, <=50K
18831,30,3,9,2,13,0,0,40,38, <=50K
18832,90,3,14,4,3,0,0,40,38, <=50K
18833,39,3,9,5,7,0,0,40,38, <=50K
18834,34,6,13,4,9,0,0,45,38, <=50K
18835,39,3,13,2,3,0,0,60,38, >50K
18836,19,3,10,4,7,0,0,4,38, <=50K
18837,19,3,6,4,2,0,0,40,38, <=50K
18838,29,3,9,2,2,0,0,40,38, <=50K
18839,66,5,12,2,2,2290,0,30,17, <=50K
18840,38,3,10,2,12,0,0,45,38, <=50K
18841,44,3,3,2,5,0,0,40,25, <=50K
18842,34,5,4,4,2,0,0,40,38, <=50K
18843,35,6,12,6,3,0,0,40,38, <=50K
18844,29,1,13,4,9,0,0,40,38, <=50K
18845,22,3,9,2,13,0,0,40,38, <=50K
18846,33,8,10,4,14,0,0,40,38, <=50K
18847,73,3,11,6,9,25124,0,60,38, >50K
18848,35,1,10,2,3,0,2377,40,38, <=50K
18849,41,3,9,4,5,0,0,40,38, <=50K
18850,27,5,10,2,7,0,0,50,38, <=50K
18851,25,3,9,4,0,0,0,50,38, <=50K
18852,47,3,13,0,5,0,1564,51,38, >50K
18853,36,3,13,2,11,0,0,35,38, >50K
18854,36,3,2,6,7,0,0,20,25, <=50K
18855,25,1,9,0,12,0,0,40,38, <=50K
18856,37,3,7,0,13,0,0,65,38, <=50K
18857,26,1,13,4,12,0,0,40,38, <=50K
18858,53,3,10,2,3,0,1740,40,38, <=50K
18859,36,1,14,2,9,0,0,40,38, <=50K
18860,30,3,13,4,12,4787,0,45,38, >50K
18861,53,1,10,0,7,0,0,40,38, <=50K
18862,37,5,9,2,2,0,0,45,38, <=50K
18863,41,6,9,0,2,0,0,40,38, <=50K
18864,53,3,13,2,5,0,0,55,38, <=50K
18865,23,3,10,4,7,0,0,32,38, <=50K
18866,28,3,9,2,4,0,0,50,38, <=50K
18867,53,1,6,2,7,0,0,40,38, <=50K
18868,32,3,9,2,13,0,0,20,38, >50K
18869,33,3,13,4,0,0,0,50,38, <=50K
18870,27,3,9,4,11,0,0,32,5, <=50K
18871,52,3,11,2,2,0,1902,40,38, >50K
18872,31,3,10,2,0,0,0,55,38, <=50K
18873,27,3,12,4,3,0,0,40,38, >50K
18874,44,3,9,2,5,3137,0,30,38, <=50K
18875,37,5,14,2,9,0,0,40,38, <=50K
18876,39,3,9,2,2,0,0,60,38, <=50K
18877,18,3,8,4,11,0,0,20,38, <=50K
18878,42,3,9,2,5,0,0,40,38, >50K
18879,49,3,13,2,2,0,0,40,38, >50K
