,age,workclass,education-num,marital-status,occupation,capital-gains,capital-loss,hours-per-week,native-country,target
16556,63,5,9,2,2,2290,0,20,38,0
16557,31,3,13,2,0,0,0,40,38,1
16558,36,3,12,2,2,0,0,45,38,0
16559,39,3,10,2,6,0,0,40,38,0
16560,24,3,9,4,7,0,0,40,38,0
16561,32,1,13,4,9,0,0,35,38,0
16562,46,3,1,2,6,0,0,40,25,0
16563,19,3,9,4,11,0,0,35,38,0
16564,30,3,10,4,12,0,0,40,38,0
16565,35,3,11,4,2,0,0,40,38,0
16566,23,8,13,4,14,0,0,55,38,0
16567,33,3,9,2,13,0,0,55,38,0
16568,25,3,9,5,2,0,0,40,38,0
16569,64,1,9,2,7,0,0,35,38,1
16570,18,3,9,4,7,0,0,20,38,0
16571,59,3,7,2,2,0,0,40,38,0
16572,45,6,9,0,10,0,0,40,38,0
16573,30,3,16,4,9,0,0,15,38,0
16574,24,3,3,4,6,0,0,40,25,0
16575,22,3,9,4,7,0,0,35,38,0
16576,49,4,10,2,2,0,0,56,38,1
16577,35,3,8,2,6,0,0,40,38,0
16578,48,1,14,4,9,0,1380,40,38,0
16579,18,3,8,4,11,0,0,20,38,0
16580,35,3,10,2,5,0,0,40,38,0
16581,27,3,9,4,3,0,0,40,38,0
16582,28,3,13,4,2,0,0,60,38,0
16583,21,8,10,4,14,0,0,40,35,0
16584,26,3,10,4,7,0,0,50,38,0
16585,44,3,13,2,9,0,1848,40,38,1
16586,39,3,9,5,6,0,0,40,38,0
16587,40,6,13,0,2,0,0,40,38,0
16588,70,5,13,2,9,20051,0,35,38,1
16589,34,3,14,4,3,0,0,50,38,0
16590,34,3,12,0,0,0,0,40,38,0
16591,66,3,10,2,3,0,0,50,38,0
16592,40,3,9,5,13,0,0,40,38,0
16593,61,5,9,2,3,0,1887,40,38,1
16594,59,5,4,2,2,0,0,40,38,0
16595,28,8,14,4,14,0,0,40,38,0
16596,47,3,9,2,6,0,0,40,38,1
16597,33,6,13,2,9,0,0,60,38,1
16598,18,3,7,4,7,0,0,20,38,0
16599,25,3,5,4,2,914,0,40,38,0
16600,22,3,10,4,0,0,0,20,38,0
16601,40,1,13,2,10,0,0,40,38,1
16602,68,8,9,2,14,0,0,25,38,0
16603,30,3,12,0,0,0,1762,40,38,0
16604,73,5,4,2,4,6418,0,99,38,1
16605,45,5,4,2,2,0,0,10,38,0
16606,23,3,7,4,0,0,0,35,38,0
16607,40,3,13,2,11,0,0,45,38,1
16608,39,3,13,2,3,0,1977,40,38,1
16609,23,3,10,2,5,0,0,40,38,0
16610,51,3,9,0,2,0,0,40,38,0
16611,53,3,9,2,4,0,0,45,38,0
16612,24,3,13,4,12,0,0,35,38,0
16613,53,3,13,0,3,0,0,40,38,0
16614,49,5,16,2,9,0,0,60,38,0
16615,34,3,9,2,2,0,0,40,38,0
16616,37,5,9,2,2,0,0,47,38,0
16617,40,6,11,2,2,0,0,40,38,0
16618,23,6,10,4,9,0,0,6,38,0
16619,36,3,14,4,0,13550,0,50,38,1
16620,35,3,13,4,12,4650,0,40,38,0
16621,53,0,13,0,3,0,0,50,38,1
16622,42,1,10,0,13,0,0,65,38,1
16623,32,3,14,2,3,0,0,40,38,0
16624,33,3,9,0,0,0,0,65,38,0
16625,59,3,9,4,2,0,0,60,38,0
16626,36,3,10,2,6,0,0,44,38,0
16627,37,5,15,2,9,0,0,40,4,1
16628,31,3,10,4,11,0,0,45,38,0
16629,46,3,13,2,10,0,0,40,38,0
16630,44,6,13,4,9,0,0,38,38,0
16631,27,3,13,2,3,0,1485,60,38,1
16632,29,5,9,4,4,0,0,40,38,0
16633,39,3,10,2,3,0,0,40,38,0
16634,62,5,9,2,4,0,0,65,38,0
16635,48,5,14,6,3,0,0,40,41,1
16636,42,3,9,4,3,0,0,25,38,0
16637,60,1,14,2,9,0,0,48,38,1
16638,35,3,13,4,3,0,0,40,38,0
16639,39,3,10,4,6,0,0,40,38,0
16640,34,4,12,2,0,0,0,36,38,0
16641,22,3,10,4,0,0,0,22,38,0
16642,18,8,9,6,14,0,0,40,38,0
16643,44,3,11,2,2,0,0,40,38,1
16644,44,6,9,0,0,0,0,40,38,0
16645,49,1,13,0,3,0,625,40,38,0
16646,21,3,9,4,6,0,0,50,38,0
16647,49,3,11,4,11,0,0,40,41,0
16648,52,3,7,5,5,0,0,40,38,0
16649,39,1,13,2,9,0,1887,40,38,1
16650,23,3,13,4,9,0,0,40,38,0
16651,54,3,9,2,2,0,0,49,38,0
16652,31,3,9,0,7,0,0,25,38,0
16653,30,6,14,4,0,0,0,20,38,0
16654,21,3,10,4,11,0,0,40,38,0
16655,38,1,13,2,10,0,0,40,29,1
16656,51,3,10,2,13,0,0,40,38,1
16657,34,5,16,2,9,0,0,50,38,1
16658,22,3,13,4,3,0,0,30,38,0
16659,20,8,10,4,14,0,0,45,38,0
16660,26,3,13,4,3,0,1974,55,38,0
16661,26,3,10,4,7,0,0,35,38,0
16662,41,3,10,2,2,0,0,40,38,1
16663,35,3,13,2,11,0,0,40,38,1
16664,27,1,10,4,13,0,0,40,38,0
16665,65,3,10,2,10,0,0,40,38,0
16666,31,3,7,2,4,0,0,65,25,0
16667,45,4,15,2,9,0,0,35,38,1
16668,37,5,12,2,13,0,0,50,38,1
16669,47,3,9,2,13,0,1887,45,38,1
16670,47,4,12,2,3,0,0,50,38,1
16671,33,3,9,2,9,0,0,40,38,0
16672,40,3,6,2,2,0,0,40,38,0
16673,38,3,10,2,2,0,0,40,29,1
16674,21,3,10,4,11,0,0,40,38,0
16675,40,3,9,2,0,0,0,40,25,0
16676,33,3,9,0,13,0,0,55,38,0
16677,29,3,10,4,12,0,0,52,38,0
16678,41,3,10,5,13,0,0,35,38,0
16679,20,8,10,4,14,0,0,30,38,0
16680,20,6,10,4,3,0,0,54,38,0
16681,34,5,6,2,4,0,0,40,38,0
16682,78,4,13,2,3,9386,0,45,38,1
16683,46,3,9,2,2,0,0,40,38,1
16684,40,3,11,2,9,0,0,40,38,1
16685,59,3,10,2,3,0,0,40,38,1
16686,23,3,9,4,5,0,0,40,38,0
16687,23,3,10,4,0,0,0,24,38,0
16688,47,5,10,2,2,0,0,30,38,0
16689,31,1,13,2,7,0,0,38,38,1
16690,42,5,10,2,5,0,0,56,38,1
16691,46,1,9,0,9,0,0,40,38,0
16692,29,3,9,0,6,0,0,44,38,0
16693,21,3,9,2,0,0,0,40,38,0
16694,55,3,9,2,2,0,0,40,38,1
16695,38,3,11,4,12,0,0,40,38,0
16696,44,6,14,2,3,0,0,40,38,0
16697,61,5,10,0,3,0,0,50,38,1
16698,38,6,13,4,3,0,0,40,38,0
16699,50,4,13,2,9,0,0,45,21,1
16700,53,3,14,2,9,0,0,40,38,1
16701,37,3,9,2,6,0,0,36,38,1
16702,49,3,14,2,3,0,0,45,38,1
16703,30,3,10,2,6,0,0,40,38,1
16704,19,3,11,4,9,0,0,40,38,0
16705,59,5,9,0,9,0,0,20,8,0
16706,43,3,13,2,3,0,0,40,38,0
16707,29,1,13,2,9,0,0,60,38,0
16708,49,3,15,2,9,0,0,45,38,0
16709,36,3,9,0,13,0,0,50,38,0
16710,26,3,7,4,7,1055,0,32,38,0
16711,18,3,10,4,11,0,0,20,38,0
16712,60,3,10,6,11,0,0,15,38,0
16713,43,3,9,0,0,0,0,40,38,0
16714,42,3,9,4,7,0,0,40,38,0
16715,41,3,9,0,11,0,0,50,38,0
16716,55,5,14,2,9,0,1977,40,38,1
16717,31,3,13,4,0,0,0,40,38,0
16718,20,3,10,4,5,0,0,40,38,0
16719,37,3,14,2,3,0,0,40,38,1
16720,51,5,10,2,2,0,0,55,38,0
16721,28,3,10,2,11,0,1902,55,38,1
16722,24,3,11,4,11,0,0,40,38,0
16723,21,6,10,4,0,0,0,30,38,0
16724,21,3,9,4,11,0,0,50,38,0
16725,20,8,10,4,14,0,0,40,38,0
16726,35,3,9,0,0,0,0,45,38,0
16727,30,3,10,2,2,0,0,40,25,0
16728,44,5,9,2,2,0,0,30,38,0
16729,45,3,13,2,2,0,0,40,23,1
16730,42,3,6,2,3,0,0,40,38,0
16731,36,8,9,0,14,0,0,40,38,0
16732,32,3,13,0,3,0,0,40,38,0
16733,33,3,9,4,5,0,0,40,38,0
16734,27,3,5,2,2,0,0,32,38,0
16735,17,3,6,4,7,0,0,15,38,0
16736,45,1,9,4,0,0,0,40,38,0
16737,41,3,13,2,9,0,0,40,38,0
16738,19,3,10,4,6,0,0,35,38,0
16739,45,3,11,0,7,0,0,8,38,0
16740,41,4,16,2,9,99999,0,70,38,1
16741,34,1,9,2,7,0,1740,35,38,0
16742,33,3,13,4,0,0,0,60,38,1
16743,17,8,6,4,14,0,0,20,38,0
16744,51,3,13,0,11,0,0,60,38,0
16745,33,3,9,0,5,0,0,20,38,0
16746,23,3,10,4,5,0,0,18,38,0
16747,52,3,13,3,9,0,0,30,38,1
16748,36,8,10,0,14,0,0,32,38,0
16749,25,3,9,4,0,0,0,40,38,0
16750,38,8,10,2,14,0,0,20,38,0
16751,64,5,5,5,13,0,0,45,38,0
16752,42,3,14,2,9,7688,0,40,38,1
16753,29,3,9,4,13,0,0,40,38,0
16754,26,1,13,4,9,0,0,38,38,0
16755,38,8,9,2,14,0,0,24,38,0
16756,24,3,6,4,7,0,0,30,25,0
16757,43,0,10,2,3,0,0,40,38,1
16758,38,3,6,2,2,3103,0,40,38,1
16759,28,3,13,2,11,0,0,45,38,1
16760,18,8,10,4,14,0,0,25,38,0
16761,44,3,11,2,2,0,0,40,38,0
16762,81,8,9,2,14,0,0,18,38,0
16763,55,3,9,2,3,0,0,40,38,1
16764,52,3,7,6,7,0,0,40,38,0
16765,31,3,13,2,9,0,0,40,38,1
16766,35,3,9,0,0,0,0,40,38,0
16767,39,3,9,4,6,0,0,36,38,0
16768,27,3,9,4,13,0,0,40,38,0
16769,23,6,10,4,0,0,0,15,38,0
16770,26,3,7,5,2,2907,0,50,38,0
16771,33,3,11,4,7,0,0,40,4,0
16772,39,3,10,4,2,0,0,40,38,0
16773,44,3,9,0,13,0,0,40,38,0
16774,38,3,9,0,3,0,0,40,38,0
16775,18,3,8,4,7,0,0,15,38,0
16776,54,3,9,6,7,0,0,15,38,0
16777,45,3,9,4,0,0,0,40,38,0
16778,43,3,14,2,3,0,0,40,18,1
16779,23,1,13,4,9,0,0,40,38,0
16780,37,3,10,4,3,2174,0,40,38,0
16781,33,5,7,2,2,0,0,50,38,0
16782,45,3,13,2,13,0,0,50,38,1
16783,32,4,13,4,3,0,0,55,38,0
16784,47,3,4,2,2,0,0,40,38,0
16785,44,3,12,2,9,0,0,40,38,1
16786,22,3,9,4,6,0,0,40,38,0
16787,17,3,7,4,11,0,0,30,38,0
16788,64,4,16,2,3,0,1902,60,38,1
16789,30,1,13,2,10,0,0,45,38,1
16790,51,3,13,2,9,0,0,70,38,1
16791,26,6,9,4,10,0,0,40,38,0
16792,31,3,10,4,11,0,1504,40,38,0
16793,50,3,7,2,2,0,0,40,38,0
16794,18,8,10,4,14,594,0,10,38,0
16795,63,3,9,4,3,0,0,40,38,0
16796,48,3,11,2,3,0,0,43,38,1
16797,37,4,13,2,11,0,2415,50,38,1
16798,51,8,9,2,14,0,0,28,38,0
16799,29,3,9,4,3,0,0,38,38,0
16800,69,3,14,2,9,0,0,25,38,0
16801,56,3,9,2,13,0,0,60,38,0
16802,26,8,13,2,14,0,0,40,38,0
16803,39,1,14,2,9,7298,0,40,38,1
16804,42,5,9,5,7,0,0,22,38,0
16805,41,0,9,2,12,0,0,40,38,1
16806,45,3,9,2,6,0,1887,40,38,1
16807,23,3,10,4,0,0,0,40,38,0
16808,29,3,13,4,9,0,0,50,38,1
16809,34,3,10,2,2,0,0,50,38,0
16810,31,8,13,2,14,0,1902,20,38,1
16811,46,1,13,2,9,0,0,40,38,1
16812,46,7,9,2,6,0,0,25,38,0
16813,33,3,3,5,7,0,0,40,25,0
16814,46,3,11,2,0,0,0,40,38,0
16815,26,3,9,4,7,0,0,40,38,0
16816,49,1,13,0,9,0,0,50,9,0
16817,66,8,9,6,14,0,0,35,32,0
16818,55,6,9,2,12,0,1887,40,38,1
16819,35,3,9,2,6,0,0,40,38,0
16820,27,3,10,0,0,0,0,40,38,0
16821,31,3,9,4,3,0,0,40,38,0
16822,47,3,10,5,0,0,0,16,10,0
16823,48,5,9,2,2,0,0,40,38,1
16824,27,3,10,4,0,0,0,56,38,0
16825,38,3,9,0,0,0,0,40,38,0
16826,27,3,9,2,3,0,0,40,38,0
16827,23,8,12,4,14,0,1721,20,38,0
16828,17,3,8,4,7,0,0,15,38,0
16829,44,6,13,2,3,0,0,40,38,1
16830,26,3,9,2,11,0,0,48,38,0
16831,37,3,9,4,13,0,0,40,38,0
16832,49,3,13,2,3,0,0,55,38,1
16833,42,3,9,2,2,0,0,40,38,1
16834,26,3,13,4,9,0,0,40,38,0
16835,73,8,11,3,14,0,0,32,38,0
16836,44,3,10,2,2,0,0,40,38,0
16837,47,3,14,4,9,0,0,40,38,0
16838,28,8,10,0,14,0,0,20,41,0
16839,49,3,10,0,12,0,0,40,38,0
16840,17,3,9,4,11,0,0,20,38,0
16841,42,3,10,0,9,0,0,40,38,0
16842,30,3,6,2,2,0,0,40,38,0
16843,36,6,11,2,12,0,0,37,16,0
16844,53,3,13,4,9,0,0,40,38,0
16845,23,3,9,2,5,0,0,40,38,0
16846,35,3,9,0,7,0,0,40,38,0
16847,32,3,7,4,2,13550,0,60,38,1
16848,39,3,13,6,9,0,0,50,30,1
16849,40,3,14,2,9,0,0,60,38,0
16850,28,3,10,2,0,0,0,40,38,0
16851,32,3,9,4,13,0,0,40,38,0
16852,42,3,10,4,0,0,0,40,38,0
16853,35,3,13,4,0,0,0,43,38,0
16854,35,3,8,4,6,0,0,40,38,0
16855,21,3,9,4,6,0,0,40,38,0
16856,71,3,4,6,3,6097,0,40,38,1
16857,31,3,9,5,7,0,0,40,38,0
16858,25,1,10,4,0,0,0,40,38,0
16859,35,3,9,4,0,6849,0,40,38,0
16860,24,3,9,4,7,0,0,25,38,0
16861,69,3,10,2,11,0,0,25,38,0
16862,35,5,14,2,11,0,0,40,41,1
16863,35,3,13,2,11,0,0,40,38,0
16864,42,3,13,4,11,10520,0,50,38,1
16865,51,3,11,2,12,0,0,40,38,1
16866,48,3,9,0,13,0,0,44,38,0
16867,49,3,11,2,0,0,0,40,38,0
16868,53,3,12,2,3,2407,0,99,38,0
16869,43,3,10,2,0,0,0,40,38,0
16870,53,3,13,2,3,0,0,40,38,1
16871,35,3,9,4,6,0,0,40,38,0
16872,36,3,9,4,7,0,0,40,38,0
16873,34,1,14,4,9,0,0,40,38,0
16874,48,3,10,2,7,0,0,40,38,1
16875,53,3,9,0,0,0,0,40,38,0
16876,37,3,10,0,5,0,1504,40,38,0
16877,49,6,15,0,3,0,0,40,38,0
16878,30,8,10,2,14,0,0,40,38,0
16879,41,3,9,2,2,0,0,40,38,0
16880,25,3,10,4,7,0,0,40,38,0
16881,24,3,10,2,2,0,0,65,38,0
16882,34,3,9,4,2,0,0,40,38,0
16883,29,3,9,4,2,0,0,42,38,0
16884,23,3,13,4,12,0,0,45,38,0
16885,46,3,10,5,11,0,0,42,38,0
16886,20,3,10,4,7,0,0,15,38,0
16887,63,3,8,2,2,0,0,40,38,0
16888,40,5,14,2,11,3103,0,50,38,0
16889,33,3,12,0,9,0,0,50,38,0
16890,24,0,10,4,0,0,0,40,38,0
16891,36,3,10,4,7,0,0,45,38,0
16892,25,3,9,4,9,0,0,40,38,0
16893,54,1,5,2,7,0,0,40,38,0
16894,50,5,13,0,11,0,0,50,38,0
16895,58,6,13,2,3,0,0,40,38,0
16896,17,3,7,4,7,0,0,20,8,0
16897,40,3,9,2,3,7688,0,50,38,1
16898,27,3,13,4,11,0,0,40,38,0
16899,20,3,9,5,11,0,0,26,38,0
16900,22,3,7,2,2,0,0,35,38,0
16901,80,5,7,2,3,0,0,25,38,0
16902,52,3,9,0,13,0,0,45,38,0
16903,40,0,13,2,0,7298,0,48,38,1
16904,48,3,6,5,6,0,0,48,38,0
16905,62,3,9,2,5,0,0,25,38,0
16906,32,3,12,2,12,0,0,42,38,1
16907,21,8,10,4,14,0,0,28,38,0
16908,58,0,13,2,3,0,0,40,38,1
16909,37,5,14,2,3,0,0,60,38,1
16910,29,4,16,2,9,0,0,35,38,1
16911,25,3,9,4,7,0,0,40,38,0
16912,26,3,10,4,6,0,0,40,38,0
16913,50,3,10,2,11,0,0,50,38,0
16914,30,0,13,2,9,0,0,40,38,1
16915,30,1,13,2,9,0,0,80,38,0
16916,59,3,9,6,7,0,0,10,38,0
16917,36,3,9,4,5,0,0,40,38,0
16918,37,3,14,2,3,0,0,50,6,1
16919,42,3,13,2,3,0,0,40,38,1
16920,34,3,13,2,3,0,0,45,38,1
16921,27,5,5,2,2,0,0,40,38,0
16922,39,3,13,2,12,0,0,50,38,1
16923,41,3,11,2,7,7298,0,60,18,1
16924,34,5,13,2,2,15024,0,70,34,1
16925,41,3,10,2,3,0,0,40,38,0
16926,50,3,10,0,0,0,0,40,38,0
16927,18,3,9,4,5,0,0,28,38,0
16928,23,3,13,4,3,0,0,15,38,0
16929,26,3,9,2,2,0,0,48,38,0
16930,38,3,10,2,13,7298,0,60,38,1
16931,27,3,10,2,9,0,0,88,38,0
16932,21,3,6,4,5,0,0,40,5,0
16933,41,3,9,2,7,0,0,40,38,0
16934,42,5,12,0,2,0,0,35,38,0
16935,25,3,6,4,6,0,0,40,38,0
16936,43,3,13,2,11,0,0,40,38,1
16937,23,3,10,4,5,0,0,15,38,0
16938,40,1,13,2,9,7688,0,40,38,1
16939,23,3,10,4,11,0,0,9,38,0
16940,18,3,7,4,7,0,0,20,38,0
16941,37,3,13,4,3,0,0,50,38,0
16942,58,3,5,2,6,3781,0,40,38,0
16943,36,3,10,4,2,0,0,40,38,0
16944,36,3,12,2,9,0,0,40,38,1
16945,25,3,11,2,9,7688,0,40,38,1
16946,62,3,13,2,3,15024,0,40,38,1
16947,34,3,10,2,13,4064,0,40,38,0
16948,27,3,13,4,9,4865,0,36,38,0
16949,23,3,9,4,11,0,0,35,38,0
16950,55,3,9,0,0,0,0,40,38,0
16951,42,3,9,2,6,0,0,40,38,0
16952,22,3,9,4,0,0,0,38,38,0
16953,44,3,12,2,11,4386,0,40,38,1
16954,42,1,10,2,13,0,0,40,38,0
16955,21,3,9,4,0,0,0,40,38,0
16956,25,3,12,0,0,0,0,45,38,0
16957,31,3,2,5,5,0,0,35,15,0
16958,42,3,10,0,2,0,0,38,38,0
16959,26,3,5,2,2,0,0,20,38,0
16960,62,3,10,2,3,0,1977,98,38,1
16961,28,3,13,2,3,5178,0,50,38,1
16962,34,3,14,2,3,0,0,40,38,0
16963,51,3,13,2,5,0,0,40,38,0
16964,45,1,14,2,9,0,0,45,38,1
16965,44,3,10,2,13,0,0,50,38,1
16966,47,8,4,2,14,0,0,10,38,0
16967,35,3,10,3,4,0,0,40,38,0
16968,46,3,4,2,13,0,0,40,38,0
16969,46,3,12,4,12,0,0,56,38,0
16970,46,3,13,2,3,0,0,53,38,1
16971,66,5,13,2,3,0,0,8,38,1
16972,34,6,9,5,0,0,0,20,38,0
16973,26,3,12,2,11,0,0,40,38,0
16974,29,3,9,2,2,0,0,40,38,1
16975,30,3,9,4,7,0,0,40,41,0
16976,23,3,13,4,0,0,0,40,38,0
16977,46,3,5,2,6,0,0,40,38,0
16978,44,8,6,2,14,0,0,40,38,0
16979,54,3,14,2,11,0,0,68,38,1
16980,54,5,4,2,4,0,0,60,38,0
16981,71,3,5,6,11,0,0,13,38,0
16982,51,3,8,2,2,0,0,45,38,0
16983,32,3,9,4,2,0,0,40,38,0
16984,75,8,9,1,14,2653,0,14,38,0
16985,57,3,7,3,2,0,0,40,1,0
16986,34,3,5,4,2,0,0,40,38,0
16987,40,3,13,0,11,14084,0,40,38,1
16988,21,3,9,4,3,0,0,40,38,0
16989,50,3,14,2,9,0,0,40,38,1
16990,32,3,11,4,2,0,0,44,20,0
16991,37,1,13,2,9,0,0,50,38,1
16992,19,3,4,2,2,0,0,99,38,0
16993,64,3,9,6,0,0,0,30,38,0
16994,17,3,7,4,7,0,0,20,38,0
16995,37,3,11,2,7,0,0,40,38,0
16996,32,3,10,4,2,4650,0,45,38,0
16997,20,3,10,4,7,0,0,20,38,0
16998,39,5,16,4,9,4787,0,40,38,1
16999,18,3,8,4,5,0,0,40,3,0
17000,42,3,14,2,9,0,1902,50,38,1
17001,43,3,10,2,11,3103,0,40,38,1
17002,42,3,13,2,0,0,0,55,38,1
17003,53,1,13,2,9,0,0,60,38,1
17004,52,3,9,2,11,0,0,40,38,0
17005,51,3,6,4,4,0,0,40,38,0
17006,77,4,10,2,11,0,0,8,38,0
17007,25,3,10,4,11,3418,0,30,38,0
17008,38,1,10,4,9,0,0,40,38,0
17009,20,3,9,4,7,0,0,40,38,0
17010,23,3,9,4,2,0,0,30,38,0
17011,27,3,9,4,0,0,0,40,38,0
17012,19,3,7,4,7,0,0,40,38,0
17013,41,3,13,2,11,0,0,40,38,1
17014,47,0,10,2,3,0,0,40,38,0
17015,72,8,13,5,14,991,0,7,38,0
17016,42,3,14,4,3,4650,0,40,38,0
17017,36,3,13,2,11,0,0,40,38,1
17018,42,4,14,2,4,0,0,60,38,1
17019,24,3,13,4,0,0,0,40,38,0
17020,22,3,9,4,5,0,0,40,38,0
17021,29,3,2,2,7,0,0,40,41,0
17022,42,3,15,2,3,15024,0,40,38,1
17023,24,3,13,4,9,0,0,20,38,0
17024,41,3,10,2,0,0,0,45,38,1
17025,29,3,9,4,10,0,0,40,29,0
17026,36,3,9,0,2,0,0,40,38,0
17027,78,4,9,6,11,0,0,45,38,1
17028,43,3,11,2,12,0,1902,32,38,1
17029,34,6,10,5,3,0,0,40,38,0
17030,20,8,10,4,14,0,0,40,38,0
17031,24,3,8,2,2,0,0,40,38,0
17032,36,0,11,2,12,0,0,40,38,0
17033,49,3,10,2,11,0,0,44,38,0
17034,21,3,5,4,13,0,0,40,38,0
17035,51,3,12,5,7,0,0,40,38,0
17036,30,3,9,2,12,0,0,40,38,0
17037,37,3,9,4,2,0,0,40,38,0
17038,30,3,11,4,0,0,0,40,38,0
17039,20,8,10,4,14,34095,0,10,38,0
17040,46,3,9,2,2,0,0,40,38,0
17041,24,1,9,4,7,0,0,40,38,0
17042,32,3,13,2,11,0,0,42,38,1
17043,36,3,10,0,9,0,0,50,38,0
17044,30,3,7,3,5,0,0,40,38,0
17045,60,6,10,2,13,0,0,40,38,0
17046,56,1,10,0,3,0,0,40,38,0
17047,57,3,7,2,6,0,0,40,38,0
17048,61,0,13,2,3,0,0,40,38,0
17049,50,3,9,2,2,0,0,40,38,1
17050,56,5,9,2,3,0,0,48,38,0
17051,61,4,10,2,11,0,1902,35,38,1
17052,45,3,14,0,3,7430,0,70,38,1
17053,31,3,14,2,9,5178,0,40,38,1
17054,60,5,9,4,3,0,2559,50,38,1
17055,26,3,10,2,9,0,0,40,38,0
17056,56,5,7,2,7,0,0,40,38,0
17057,45,3,7,6,7,0,0,40,38,0
17058,28,3,12,4,3,0,0,65,38,1
17059,45,5,10,2,3,0,0,40,38,0
17060,58,3,5,2,5,0,0,40,38,0
17061,38,3,11,4,12,2354,0,40,38,0
17062,23,3,13,4,3,0,0,40,38,0
17063,49,3,9,2,2,0,0,40,38,1
17064,19,3,10,4,11,0,0,25,38,0
17065,22,3,9,4,7,0,0,40,38,0
17066,23,3,9,2,6,0,0,50,38,0
17067,23,3,9,2,0,3908,0,40,38,0
17068,40,3,9,2,2,0,0,25,38,0
17069,55,0,13,4,9,0,0,40,38,0
17070,34,6,11,4,9,0,0,40,38,0
17071,21,3,9,2,6,0,0,40,38,0
17072,28,3,9,4,7,0,0,40,38,0
17073,43,0,13,3,12,0,0,40,38,0
17074,17,3,5,4,13,0,0,20,38,0
17075,51,5,6,6,13,0,0,40,38,0
17076,37,3,9,2,11,0,0,40,38,1
17077,54,4,13,2,11,0,0,50,38,1
17078,24,3,13,4,11,0,0,30,38,0
17079,35,3,9,2,2,0,0,40,38,1
17080,48,3,9,4,6,2174,0,40,38,0
17081,23,3,11,4,6,0,0,40,38,0
17082,24,3,9,4,8,0,0,45,8,0
17083,24,3,11,4,0,0,0,20,38,0
17084,50,3,4,2,2,3411,0,40,38,0
17085,34,3,9,2,13,0,0,40,38,1
17086,45,3,9,0,0,0,0,40,38,0
17087,36,3,7,4,2,0,0,40,38,0
17088,33,3,13,2,3,0,0,45,38,1
17089,21,3,9,4,7,0,0,20,38,0
17090,32,3,9,2,2,0,0,40,38,0
17091,22,3,3,4,4,0,0,40,25,0
17092,53,3,9,2,12,0,0,40,38,1
17093,36,3,9,2,6,0,0,40,38,0
17094,22,3,13,4,11,0,0,40,38,0
17095,47,3,9,2,10,0,0,40,38,0
17096,25,8,10,4,14,0,0,20,38,0
17097,30,3,9,0,6,0,0,20,38,0
17098,49,8,9,6,14,0,0,40,38,0
17099,23,3,10,4,11,0,0,40,38,0
17100,40,3,6,5,13,0,0,35,38,0
17101,45,1,12,0,12,0,0,40,38,0
17102,61,1,13,2,9,0,0,42,38,0
17103,35,3,9,0,3,0,0,55,38,0
17104,20,3,10,4,7,0,0,25,38,0
17105,27,3,6,4,0,0,0,60,38,0
17106,23,3,9,4,0,0,0,40,38,0
17107,25,3,13,2,9,0,0,40,41,0
17108,65,1,10,6,0,0,0,35,38,0
17109,25,3,9,4,0,0,0,40,38,0
17110,49,3,13,2,11,0,1977,50,34,1
17111,45,3,13,0,0,0,0,40,10,0
17112,46,3,14,0,3,0,323,45,38,0
17113,67,3,9,6,11,0,0,32,38,0
17114,40,3,9,6,6,0,0,40,38,0
17115,51,3,10,2,3,0,0,60,38,1
17116,44,5,13,2,3,0,2415,50,38,1
17117,35,3,9,2,13,0,0,60,38,0
17118,28,3,10,4,11,0,0,40,38,0
17119,44,3,9,0,5,0,0,48,38,0
17120,37,3,10,2,2,0,0,50,38,1
17121,54,3,10,2,13,0,0,45,38,1
17122,33,0,15,2,9,0,0,40,38,1
17123,46,3,9,0,3,0,0,40,38,0
17124,45,3,14,2,3,4386,0,40,38,0
17125,27,3,12,4,3,3325,0,40,38,0
17126,49,3,14,2,11,0,0,50,38,1
17127,51,3,9,0,11,0,0,45,38,0
17128,27,3,9,2,5,0,0,40,38,0
17129,36,3,9,2,6,0,0,40,38,0
17130,59,3,13,2,9,15024,0,40,38,1
17131,24,3,10,4,11,0,0,15,38,0
17132,66,8,11,6,14,0,0,40,38,0
17133,31,3,9,4,7,0,0,38,38,0
17134,35,0,16,4,9,0,0,60,38,1
17135,34,3,13,2,7,7688,0,50,29,1
17136,50,3,10,2,10,0,0,70,38,1
17137,43,4,9,2,11,0,0,50,38,0
17138,21,3,5,4,2,0,0,30,7,0
17139,33,3,5,4,7,0,0,45,7,0
17140,48,3,10,0,0,0,1590,38,38,0
17141,22,3,9,4,8,0,0,36,38,0
17142,29,3,14,2,3,0,0,40,23,0
17143,42,5,11,2,9,0,0,40,38,0
17144,28,5,9,2,2,0,0,50,17,0
17145,36,3,9,4,9,0,0,38,38,0
17146,66,1,9,6,7,0,0,25,38,0
17147,44,3,13,2,9,0,0,20,38,0
17148,45,1,10,0,0,0,0,40,38,0
17149,49,3,9,0,7,0,0,40,38,0
17150,36,3,13,0,9,0,0,45,7,0
17151,48,3,7,2,5,0,0,60,38,0
17152,19,3,9,4,13,0,0,40,38,0
17153,36,3,13,2,0,0,0,40,38,1
17154,41,3,14,2,3,0,0,45,38,1
17155,32,3,10,2,11,0,0,50,38,0
17156,49,3,9,2,2,0,0,40,38,1
17157,51,5,9,2,3,0,0,40,38,0
17158,20,3,10,0,7,0,0,29,38,0
